user_id,signup_date,acquisition_channel,age_bucket,country,used_voice_first_day,used_text_first_day,returned_day_1,returned_day_7,converted_paid
u_000438,2026-04-12,instagram,25-34,US,1,0,0,0,0
u_000439,2026-04-16,campus,18-24,Australia,1,1,1,0,0
u_000440,2026-04-12,tiktok,18-24,US,1,1,1,1,1
u_000441,2026-04-05,search,25-34,US,0,1,1,0,1
u_000442,2026-04-09,organic,18-24,US,0,1,0,0,0
u_000443,2026-04-14,referral,45+,Canada,0,1,0,0,0
u_000444,2026-04-12,referral,25-34,US,0,1,0,0,0
u_000445,2026-04-30,search,18-24,US,1,1,1,0,0
u_000446,2026-04-08,referral,35-44,UK,1,0,1,1,0
u_000447,2026-04-22,instagram,25-34,UK,1,0,1,0,0
u_000448,2026-04-08,tiktok,18-24,US,0,1,0,1,0
u_000449,2026-04-22,referral,18-24,US,1,1,0,0,0
u_000450,2026-05-01,organic,35-44,US,1,1,0,1,0
u_000451,2026-04-20,tiktok,18-24,US,1,0,0,1,0
u_000452,2026-04-08,campus,18-24,US,0,1,0,1,1
u_000453,2026-04-23,organic,25-34,US,1,0,0,1,1
u_000454,2026-04-14,organic,25-34,US,1,0,1,0,0
u_000455,2026-04-19,referral,18-24,Other,1,0,0,0,0
u_000456,2026-04-04,referral,18-24,US,1,0,0,0,0
u_000457,2026-05-01,instagram,45+,US,1,0,0,0,0
u_000458,2026-04-18,referral,35-44,Canada,1,0,0,0,0
u_000459,2026-04-02,campus,18-24,UK,1,1,0,1,0
u_000460,2026-04-09,instagram,18-24,US,0,1,0,0,0
u_000461,2026-04-21,tiktok,25-34,US,1,0,0,0,0
u_000462,2026-04-16,campus,18-24,US,0,1,0,1,0
u_000463,2026-04-11,instagram,25-34,US,0,1,1,0,0
u_000464,2026-04-19,search,25-34,US,1,1,1,1,0
u_000465,2026-04-28,instagram,35-44,Australia,1,1,0,0,0
u_000466,2026-04-28,tiktok,45+,US,1,0,1,1,0
u_000467,2026-04-18,instagram,45+,Other,1,0,0,1,1
u_000468,2026-04-27,instagram,18-24,US,1,1,0,0,0
u_000469,2026-04-08,creator,18-24,US,1,0,1,1,1
u_000470,2026-04-01,creator,25-34,US,1,1,1,0,0
u_000471,2026-04-09,organic,18-24,Other,1,0,0,0,1
u_000472,2026-04-14,instagram,18-24,US,1,1,1,1,0
u_000473,2026-04-25,tiktok,25-34,US,1,0,1,1,0
u_000474,2026-04-13,campus,18-24,US,1,1,0,0,0
u_000475,2026-04-18,referral,18-24,US,0,1,0,0,0
u_000476,2026-04-03,referral,18-24,US,1,0,1,0,0
u_000477,2026-04-04,instagram,18-24,Australia,1,0,1,1,0
u_000478,2026-04-29,instagram,18-24,US,1,0,0,0,0
u_000479,2026-04-01,organic,18-24,Canada,1,1,1,1,0
u_000480,2026-04-27,organic,25-34,US,1,0,1,1,0
u_000481,2026-04-18,tiktok,25-34,Other,1,1,1,0,0
u_000482,2026-04-12,organic,25-34,US,1,0,0,0,0
u_000483,2026-04-02,tiktok,35-44,UK,1,1,0,0,0
u_000484,2026-04-06,search,18-24,US,1,0,1,1,0
u_000485,2026-04-06,organic,35-44,US,1,0,1,1,0
u_000486,2026-04-23,tiktok,18-24,US,0,1,0,0,0
u_000487,2026-04-17,referral,18-24,Canada,1,1,1,1,0
u_000488,2026-04-10,organic,25-34,US,0,1,0,0,0
u_000489,2026-04-28,search,18-24,Australia,0,1,1,1,0
u_000490,2026-04-20,tiktok,25-34,US,1,1,1,0,1
u_000491,2026-04-12,organic,25-34,US,0,1,1,1,0
u_000492,2026-04-19,referral,18-24,US,1,0,0,1,0
u_000493,2026-04-21,tiktok,18-24,US,0,1,0,1,1
u_000494,2026-04-03,tiktok,18-24,US,1,0,0,1,0
u_000495,2026-04-16,organic,25-34,US,1,0,1,0,0
u_000496,2026-04-09,tiktok,18-24,US,1,1,1,1,0
u_000497,2026-04-27,referral,18-24,US,0,1,0,0,0
u_000498,2026-05-01,instagram,25-34,Canada,0,1,0,0,0
u_000499,2026-04-21,instagram,25-34,US,1,1,1,0,0
u_000500,2026-04-26,search,18-24,US,1,1,0,0,0
u_000501,2026-04-17,instagram,18-24,UK,1,0,1,1,0
u_000502,2026-04-11,referral,18-24,Canada,1,1,0,0,0
u_000503,2026-04-01,tiktok,35-44,US,0,1,1,0,0
u_000504,2026-05-01,tiktok,18-24,US,1,1,1,1,0
u_000505,2026-04-27,tiktok,35-44,UK,1,1,0,1,0
u_000506,2026-04-14,tiktok,18-24,Australia,0,1,0,1,0
u_000507,2026-04-03,organic,18-24,US,0,1,0,0,0
u_000508,2026-04-23,tiktok,25-34,US,1,0,1,0,0
u_000509,2026-04-29,tiktok,35-44,US,1,1,1,1,0
u_000510,2026-04-04,referral,18-24,Other,1,1,0,0,0
u_000511,2026-04-10,organic,18-24,UK,1,0,0,1,0
u_000512,2026-04-29,campus,18-24,US,0,1,0,0,0
u_000513,2026-04-22,organic,18-24,Australia,0,1,1,0,0
u_000514,2026-04-16,instagram,25-34,US,0,1,1,1,0
u_000515,2026-04-21,search,18-24,US,1,0,1,1,0
u_000516,2026-04-14,organic,25-34,US,0,1,0,1,0
u_000517,2026-04-07,tiktok,18-24,US,0,1,1,0,0
u_000518,2026-04-10,campus,35-44,US,1,1,0,0,0
u_000519,2026-04-10,organic,18-24,UK,0,1,1,1,0
u_000520,2026-04-10,creator,25-34,Australia,1,1,1,1,1
u_000521,2026-04-05,referral,18-24,US,1,1,1,1,0
u_000522,2026-04-09,tiktok,25-34,US,1,0,1,1,0
u_000523,2026-04-13,search,18-24,US,0,1,0,1,0
u_000524,2026-04-03,campus,18-24,US,1,0,1,1,0
u_000525,2026-04-05,instagram,25-34,US,1,0,0,0,0
u_000526,2026-04-23,organic,18-24,US,0,1,1,0,0
u_000527,2026-04-06,organic,18-24,US,1,1,1,0,0
u_000528,2026-04-28,organic,18-24,US,1,0,1,1,1
u_000529,2026-04-16,organic,18-24,US,1,0,0,1,0
u_000530,2026-04-04,tiktok,25-34,US,1,0,0,1,0
u_000531,2026-04-06,tiktok,18-24,US,1,1,0,1,0
u_000532,2026-04-19,referral,18-24,US,1,0,0,1,0
u_000533,2026-04-23,instagram,25-34,US,1,0,1,0,0
u_000534,2026-04-15,referral,18-24,US,0,1,0,0,0
u_000535,2026-04-15,organic,25-34,UK,1,0,1,1,0
u_000536,2026-04-05,tiktok,18-24,US,0,1,0,0,1
u_000537,2026-04-20,campus,18-24,US,1,1,0,0,0
u_000538,2026-04-19,campus,45+,Australia,0,1,0,0,0
u_000539,2026-04-13,search,18-24,US,1,0,0,0,0
u_000540,2026-04-06,search,18-24,Other,0,1,0,0,0
u_000541,2026-04-26,tiktok,18-24,US,1,0,0,0,0
u_000542,2026-04-15,tiktok,18-24,Australia,1,1,0,1,0
u_000543,2026-04-24,search,25-34,US,0,1,0,0,0
u_000544,2026-04-06,tiktok,25-34,US,0,1,0,0,0
u_000545,2026-04-25,creator,18-24,US,1,1,0,1,0
u_000546,2026-04-12,referral,18-24,US,1,0,1,1,0
u_000547,2026-04-27,instagram,18-24,US,1,0,1,0,0
u_000548,2026-04-22,search,45+,UK,1,1,1,1,0
u_000549,2026-04-03,tiktok,35-44,US,1,1,1,1,0
u_000550,2026-04-17,organic,45+,UK,1,1,1,1,0
u_000551,2026-04-10,referral,25-34,US,1,0,1,1,0
u_000552,2026-04-20,tiktok,25-34,Australia,1,1,1,1,0
u_000553,2026-04-03,campus,18-24,US,1,0,1,0,0
u_000554,2026-04-19,instagram,35-44,US,1,0,0,0,0
u_000555,2026-04-11,organic,25-34,US,1,1,0,0,0
u_000556,2026-04-05,tiktok,18-24,US,0,1,0,0,0
u_000557,2026-04-04,campus,18-24,Other,0,1,0,0,1
u_000558,2026-04-05,creator,25-34,Australia,1,1,1,1,0
u_000559,2026-04-09,instagram,18-24,US,0,1,0,0,0
u_000560,2026-04-08,instagram,18-24,US,0,1,0,0,0
u_000561,2026-04-11,search,35-44,US,0,1,1,1,0
u_000562,2026-04-27,creator,25-34,US,0,1,1,0,0
u_000563,2026-04-17,referral,25-34,Other,1,1,0,1,0
u_000564,2026-04-03,referral,45+,US,1,1,0,0,1
u_000565,2026-04-08,campus,45+,Canada,0,1,1,1,0
u_000566,2026-04-25,creator,45+,US,1,0,0,0,0
u_000567,2026-04-11,instagram,18-24,Australia,0,1,0,1,1
u_000568,2026-04-09,campus,35-44,US,0,1,0,1,0
u_000569,2026-04-30,organic,18-24,US,0,1,0,0,0
u_000570,2026-04-05,referral,25-34,Canada,1,0,1,1,0
u_000571,2026-04-01,campus,45+,UK,1,1,0,1,0
u_000572,2026-04-21,instagram,35-44,US,1,0,1,1,0
u_000573,2026-04-18,campus,18-24,US,1,0,1,1,0
u_000574,2026-04-24,creator,18-24,US,0,1,0,0,0
u_000575,2026-04-21,search,18-24,US,0,1,0,1,0
u_000576,2026-04-29,tiktok,18-24,Other,0,1,1,1,0
u_000577,2026-04-30,search,35-44,US,0,1,0,0,0
u_000578,2026-04-26,instagram,18-24,US,1,0,1,1,0
u_000579,2026-04-17,creator,18-24,Canada,1,1,1,1,1
u_000580,2026-04-18,organic,35-44,US,1,1,0,1,0
u_000581,2026-04-17,search,18-24,Canada,1,1,0,1,0
u_000582,2026-04-11,referral,45+,US,1,0,0,0,0
u_000583,2026-04-23,search,18-24,Australia,0,1,0,0,0
u_000584,2026-05-01,creator,25-34,US,1,1,0,0,0
u_000585,2026-04-19,search,18-24,US,1,0,0,1,0
u_000586,2026-04-01,creator,18-24,Canada,1,1,0,1,1
u_000587,2026-04-03,instagram,25-34,US,1,1,1,1,1
u_000588,2026-04-21,referral,18-24,US,1,0,0,1,0
u_000589,2026-04-16,referral,18-24,US,0,1,0,0,0
u_000590,2026-04-21,organic,35-44,Canada,1,0,0,0,0
u_000591,2026-04-18,referral,18-24,US,1,0,1,1,1
u_000592,2026-04-11,organic,25-34,US,0,1,0,0,0
u_000593,2026-04-01,referral,25-34,Canada,1,0,1,1,0
u_000594,2026-04-01,organic,18-24,UK,0,1,0,1,0
u_000595,2026-04-03,search,35-44,US,1,1,1,0,0
u_000596,2026-04-04,campus,18-24,Other,1,0,1,0,0
u_000597,2026-04-24,instagram,25-34,US,1,1,1,0,0
u_000598,2026-04-23,tiktok,35-44,US,1,0,1,0,0
u_000599,2026-04-29,creator,18-24,US,1,0,1,1,0
u_000600,2026-04-10,organic,18-24,US,0,1,1,1,0
u_000601,2026-04-04,search,18-24,US,1,1,0,1,0
u_000602,2026-04-22,search,18-24,US,1,0,0,1,0
u_000603,2026-04-07,search,25-34,Other,1,0,0,1,0
u_000604,2026-04-14,instagram,25-34,UK,1,1,0,0,0
u_000605,2026-04-25,organic,18-24,Australia,0,1,1,1,0
u_000606,2026-04-29,organic,18-24,US,1,1,1,1,0
u_000607,2026-04-23,creator,18-24,US,0,1,0,0,0
u_000608,2026-04-24,tiktok,18-24,US,1,1,0,0,0
u_000609,2026-04-29,creator,25-34,UK,0,1,1,0,0
u_000610,2026-04-20,search,25-34,US,1,1,1,1,0
u_000611,2026-04-12,creator,18-24,US,1,0,1,1,0
u_000612,2026-04-25,tiktok,35-44,US,0,1,0,0,0
u_000613,2026-04-12,tiktok,18-24,US,1,0,1,1,0
u_000614,2026-04-22,instagram,25-34,Canada,1,1,1,1,0
u_000615,2026-04-23,creator,45+,US,0,1,0,0,1
u_000616,2026-04-29,creator,25-34,US,1,0,1,0,0
u_000617,2026-04-05,tiktok,18-24,US,1,1,1,1,0
u_000618,2026-04-03,organic,35-44,US,0,1,0,0,0
u_000619,2026-04-30,organic,18-24,US,1,0,1,0,0
u_000620,2026-04-08,tiktok,25-34,US,0,1,0,0,0
u_000621,2026-04-10,referral,35-44,Australia,1,0,1,0,0
u_000622,2026-04-23,organic,25-34,Other,0,1,1,0,0
u_000623,2026-04-11,search,18-24,UK,1,0,1,1,0
u_000624,2026-04-27,search,18-24,Other,1,0,1,1,0
u_000625,2026-04-09,referral,18-24,US,1,0,1,1,0
u_000626,2026-04-07,creator,18-24,Other,0,1,0,0,0
u_000627,2026-04-27,search,25-34,US,1,0,0,0,0
u_000628,2026-04-18,referral,18-24,US,1,0,0,0,0
u_000629,2026-04-17,instagram,25-34,Other,0,1,1,0,0
u_000630,2026-04-08,search,35-44,US,1,0,1,0,0
u_000631,2026-04-23,referral,25-34,US,0,1,1,0,0
u_000632,2026-04-25,referral,18-24,US,0,1,0,0,0
u_000633,2026-04-22,search,25-34,US,1,0,1,1,0
u_000634,2026-04-05,referral,18-24,US,0,1,1,1,0
u_000635,2026-05-01,tiktok,45+,US,1,0,1,1,0
u_000636,2026-04-15,search,25-34,UK,1,0,1,1,0
u_000637,2026-04-04,search,18-24,US,1,1,0,0,0
u_000638,2026-04-17,instagram,18-24,US,1,0,1,1,0
u_000639,2026-04-24,tiktok,18-24,Australia,1,0,1,1,0
u_000640,2026-04-15,organic,18-24,US,0,1,0,0,0
u_000641,2026-04-29,tiktok,18-24,UK,1,1,1,0,0
u_000642,2026-04-13,creator,35-44,US,0,1,0,0,0
u_000643,2026-04-05,creator,25-34,Australia,1,0,1,1,0
u_000644,2026-04-17,creator,18-24,US,1,0,0,0,0
u_000645,2026-04-09,instagram,35-44,US,0,1,1,1,1
u_000646,2026-04-27,campus,18-24,Other,1,0,0,1,0
u_000647,2026-04-22,referral,18-24,Australia,1,0,0,1,0
u_000648,2026-04-28,search,18-24,Other,1,1,1,1,0
u_000649,2026-04-01,organic,18-24,US,1,0,1,0,0
u_000650,2026-04-29,creator,25-34,US,1,0,1,0,0
u_000651,2026-04-08,instagram,18-24,US,1,1,1,0,0
u_000652,2026-04-12,instagram,18-24,Other,1,0,0,1,0
u_000653,2026-04-27,tiktok,18-24,US,1,0,0,0,0
u_000654,2026-04-06,organic,18-24,US,1,0,1,1,0
u_000655,2026-04-13,referral,18-24,US,0,1,0,0,1
u_000656,2026-04-02,instagram,25-34,US,0,1,0,0,0
u_000657,2026-04-22,tiktok,35-44,Australia,0,1,0,1,0
u_000658,2026-04-26,referral,25-34,US,1,0,0,1,0
u_000659,2026-04-21,tiktok,18-24,US,1,0,1,1,0
u_000660,2026-04-18,search,18-24,US,1,1,0,0,0
u_000661,2026-04-26,search,18-24,UK,1,0,0,1,0
u_000662,2026-04-23,creator,25-34,US,0,1,0,0,0
u_000663,2026-04-27,creator,25-34,UK,1,0,1,1,1
u_000664,2026-04-22,organic,18-24,US,1,1,0,1,0
u_000665,2026-04-07,tiktok,25-34,Canada,1,1,0,0,0
u_000666,2026-04-12,referral,18-24,US,1,1,0,0,0
u_000667,2026-04-25,organic,18-24,Other,1,0,0,0,0
u_000668,2026-04-06,referral,18-24,Canada,1,0,0,0,0
u_000669,2026-04-26,referral,18-24,US,1,0,0,1,0
u_000670,2026-05-01,creator,18-24,US,0,1,0,1,0
u_000671,2026-04-05,search,18-24,UK,1,0,0,1,0
u_000672,2026-04-30,instagram,35-44,Canada,0,1,0,0,0
u_000673,2026-04-23,organic,18-24,US,1,1,0,0,0
u_000674,2026-04-01,search,18-24,US,0,1,0,1,0
u_000675,2026-04-23,organic,25-34,UK,0,1,1,0,0
u_000676,2026-04-03,organic,25-34,Australia,1,0,0,0,0
u_000677,2026-04-11,referral,35-44,US,1,1,0,1,0
u_000678,2026-04-14,campus,18-24,US,0,1,1,1,0
u_000679,2026-04-04,tiktok,25-34,US,0,1,1,1,0
u_000680,2026-04-02,organic,18-24,UK,0,1,1,0,1
u_000681,2026-04-07,referral,18-24,US,1,1,0,1,0
u_000682,2026-04-08,tiktok,18-24,US,1,0,1,0,0
u_000683,2026-04-17,tiktok,18-24,US,0,1,1,1,1
u_000684,2026-04-17,referral,35-44,US,1,1,1,1,0
u_000685,2026-04-05,instagram,18-24,US,0,1,0,0,0
u_000686,2026-04-24,instagram,18-24,Australia,1,1,1,1,0
u_000687,2026-04-01,instagram,18-24,UK,1,1,1,0,0
u_000688,2026-04-19,tiktok,25-34,Australia,1,0,1,0,0
u_000689,2026-04-10,organic,35-44,US,1,1,0,1,0
u_000690,2026-04-07,tiktok,18-24,US,1,1,0,0,0
u_000691,2026-04-18,organic,25-34,US,1,1,0,0,0
u_000692,2026-04-03,tiktok,18-24,US,0,1,1,0,0
u_000693,2026-04-15,tiktok,35-44,Australia,0,1,1,1,1
u_000694,2026-04-15,creator,25-34,US,1,1,1,1,0
u_000695,2026-04-03,referral,25-34,Canada,1,1,1,1,0
u_000696,2026-04-09,campus,18-24,UK,1,0,1,1,1
u_000697,2026-04-14,tiktok,18-24,Canada,1,0,0,0,0
u_000698,2026-04-29,campus,35-44,US,1,1,1,1,0
u_000699,2026-04-10,referral,25-34,US,1,1,1,0,0
u_000700,2026-04-27,campus,35-44,US,0,1,0,0,0
u_000701,2026-04-08,organic,25-34,UK,1,0,1,1,0
u_000702,2026-04-19,referral,45+,Other,0,1,1,0,0
u_000703,2026-04-21,search,25-34,Other,1,1,1,1,0
u_000704,2026-04-24,organic,18-24,US,1,0,0,0,0
u_000705,2026-04-24,organic,25-34,US,0,1,1,0,0
u_000706,2026-04-29,creator,45+,US,1,1,1,0,0
u_000707,2026-04-29,creator,25-34,US,1,1,0,1,0
u_000708,2026-04-28,referral,35-44,US,1,0,0,1,0
u_000709,2026-04-26,referral,18-24,Canada,0,1,0,0,0
u_000710,2026-04-16,campus,18-24,US,1,0,0,0,0
u_000711,2026-04-14,tiktok,25-34,US,0,1,0,0,0
u_000712,2026-04-02,creator,18-24,UK,1,0,0,0,0
u_000713,2026-04-01,campus,25-34,US,0,1,0,0,0
u_000714,2026-04-02,tiktok,18-24,Australia,0,1,1,0,0
u_000715,2026-04-25,tiktok,45+,US,1,0,1,1,0
u_000716,2026-04-08,instagram,18-24,US,0,1,1,0,0
u_000717,2026-04-27,tiktok,25-34,US,1,0,1,1,1
u_000718,2026-04-05,organic,25-34,Other,0,1,0,0,0
u_000719,2026-04-11,campus,35-44,US,1,1,1,1,0
u_000720,2026-04-16,campus,35-44,US,1,1,0,1,0
u_000721,2026-04-23,organic,18-24,Canada,1,1,0,1,1
u_000722,2026-04-12,tiktok,18-24,US,0,1,0,0,0
u_000723,2026-04-02,tiktok,45+,Australia,0,1,0,0,0
u_000724,2026-04-21,campus,25-34,US,0,1,0,1,0
u_000725,2026-04-09,referral,18-24,US,0,1,1,1,0
u_000726,2026-04-24,tiktok,18-24,Australia,1,1,1,0,0
u_000727,2026-04-15,campus,18-24,US,0,1,0,1,0
u_000728,2026-04-20,organic,18-24,US,0,1,0,0,0
u_000729,2026-04-30,referral,25-34,US,0,1,1,1,1
u_000730,2026-04-28,campus,35-44,Australia,0,1,1,1,0
u_000731,2026-04-04,search,18-24,UK,1,0,0,0,0
u_000732,2026-04-15,tiktok,35-44,Canada,1,0,1,1,1
u_000733,2026-04-23,creator,35-44,US,1,0,0,1,0
u_000734,2026-04-21,search,25-34,US,0,1,0,0,0
u_000735,2026-04-26,tiktok,25-34,US,1,1,1,0,0
u_000736,2026-04-22,organic,18-24,US,0,1,1,0,0
u_000737,2026-04-30,instagram,25-34,UK,1,1,1,0,0
u_000738,2026-04-24,creator,18-24,US,1,0,0,1,0
u_000739,2026-04-26,referral,25-34,US,0,1,1,0,0
u_000740,2026-04-15,creator,25-34,US,1,1,1,1,0
u_000741,2026-05-01,organic,25-34,US,1,0,1,0,0
u_000742,2026-04-11,search,18-24,US,1,0,1,1,1
u_000743,2026-04-13,search,18-24,US,1,0,0,0,0
u_000744,2026-04-26,creator,25-34,UK,1,0,0,1,1
u_000745,2026-04-15,organic,25-34,US,1,0,0,0,0
u_000746,2026-04-14,instagram,18-24,US,0,1,0,0,0
u_000747,2026-04-24,organic,35-44,US,1,0,1,1,0
u_000748,2026-04-07,referral,25-34,US,1,1,0,1,0
u_000749,2026-04-26,tiktok,25-34,US,0,1,0,0,0
u_000750,2026-04-25,creator,18-24,US,0,1,0,0,0
u_000751,2026-04-28,referral,18-24,UK,1,0,1,0,0
u_000752,2026-04-25,organic,18-24,US,1,0,1,1,0
u_000753,2026-04-23,organic,35-44,US,1,1,0,1,1
u_000754,2026-04-28,referral,18-24,US,1,0,1,0,0
u_000755,2026-04-03,organic,18-24,US,1,1,1,1,0
u_000756,2026-04-19,organic,18-24,US,0,1,0,1,0
u_000757,2026-04-19,instagram,18-24,Australia,1,1,1,1,0
u_000758,2026-04-12,organic,18-24,US,0,1,1,1,1
u_000759,2026-04-06,instagram,18-24,Australia,1,0,0,0,0
u_000760,2026-04-18,tiktok,25-34,US,1,0,1,0,0
u_000761,2026-04-21,search,25-34,US,0,1,0,0,0
u_000762,2026-04-18,referral,45+,US,0,1,1,1,0
u_000763,2026-04-05,organic,25-34,US,1,1,1,1,1
u_000764,2026-04-26,instagram,25-34,US,1,0,0,1,0
u_000765,2026-04-30,search,18-24,US,1,1,1,1,0
u_000766,2026-04-12,organic,25-34,US,1,0,1,1,0
u_000767,2026-04-06,campus,18-24,US,1,1,1,1,0
u_000768,2026-05-01,campus,18-24,US,1,1,0,1,0
u_000769,2026-04-27,tiktok,25-34,US,0,1,1,0,0
u_000770,2026-04-04,search,35-44,US,1,0,1,0,0
u_000771,2026-05-01,referral,18-24,US,1,1,1,1,0
u_000772,2026-04-14,search,25-34,US,1,0,0,1,1
u_000773,2026-04-06,tiktok,18-24,US,1,1,0,0,0
u_000774,2026-04-25,creator,25-34,US,1,1,0,0,0
u_000775,2026-04-08,tiktok,25-34,US,0,1,1,0,0
u_000776,2026-05-01,search,18-24,Australia,1,0,0,0,0
u_000777,2026-04-01,instagram,18-24,Canada,0,1,1,0,0
u_000778,2026-04-11,referral,18-24,Canada,1,0,0,1,0
u_000779,2026-04-13,creator,18-24,UK,0,1,0,1,0
u_000780,2026-04-25,creator,25-34,Australia,1,0,1,0,1
u_000781,2026-04-16,search,25-34,US,1,0,0,1,0
u_000782,2026-04-29,organic,18-24,Australia,0,1,0,0,0
u_000783,2026-04-22,referral,45+,US,0,1,1,0,0
u_000784,2026-04-05,referral,25-34,US,1,0,0,1,0
u_000785,2026-04-13,instagram,25-34,Other,0,1,1,0,0
u_000786,2026-04-14,search,25-34,US,0,1,1,0,0
u_000787,2026-04-01,referral,18-24,US,0,1,0,0,0
u_000788,2026-04-21,organic,18-24,US,1,0,1,1,0
u_000789,2026-04-24,campus,18-24,US,0,1,1,0,1
u_000790,2026-04-27,referral,35-44,US,0,1,1,1,0
u_000791,2026-04-01,referral,25-34,US,0,1,1,0,0
u_000792,2026-04-23,referral,25-34,UK,1,0,1,1,0
u_000793,2026-04-12,organic,35-44,Other,1,1,0,0,0
u_000794,2026-04-12,search,35-44,US,0,1,0,1,0
u_000795,2026-04-02,organic,18-24,US,1,0,1,0,0
u_000796,2026-04-01,tiktok,18-24,UK,1,0,0,0,0
u_000797,2026-04-08,referral,25-34,Other,0,1,0,1,1
u_000798,2026-04-07,search,18-24,US,0,1,1,1,0
u_000799,2026-04-17,instagram,18-24,US,0,1,0,0,0
u_000800,2026-04-04,instagram,18-24,US,1,0,1,1,0
u_000801,2026-04-07,campus,18-24,US,0,1,0,0,0
u_000802,2026-04-24,organic,18-24,US,0,1,0,0,0
u_000803,2026-05-01,search,25-34,US,1,0,1,0,0
u_000804,2026-04-05,campus,25-34,US,1,1,0,1,0
u_000805,2026-04-28,instagram,45+,US,1,0,1,0,0
u_000806,2026-04-09,referral,18-24,UK,0,1,1,1,1
u_000807,2026-05-01,campus,18-24,US,0,1,0,0,0
u_000808,2026-04-27,referral,18-24,US,0,1,1,0,0
u_000809,2026-04-15,search,45+,Other,1,0,0,1,1
u_000810,2026-04-24,organic,25-34,Other,1,0,0,1,0
u_000811,2026-04-10,instagram,25-34,US,0,1,1,0,0
u_000812,2026-04-23,instagram,18-24,US,1,0,0,0,0
u_000813,2026-04-20,instagram,35-44,US,0,1,1,0,0
u_000814,2026-04-27,referral,18-24,US,1,1,1,1,0
u_000815,2026-04-28,tiktok,18-24,US,1,1,0,1,0
u_000816,2026-04-26,search,18-24,US,0,1,0,0,0
u_000817,2026-04-03,tiktok,18-24,UK,1,0,1,0,0
u_000818,2026-04-22,instagram,25-34,UK,0,1,0,0,0
u_000819,2026-04-13,tiktok,35-44,US,0,1,1,1,0
u_000820,2026-04-21,search,18-24,US,0,1,0,0,0
u_000821,2026-04-11,tiktok,18-24,US,0,1,0,1,0
u_000822,2026-04-18,campus,18-24,US,1,0,0,0,0
u_000823,2026-04-02,campus,18-24,US,1,0,0,0,0
u_000824,2026-04-06,tiktok,18-24,US,1,0,0,0,0
u_000825,2026-04-13,search,25-34,US,1,0,1,1,0
u_000826,2026-04-18,organic,25-34,US,1,1,1,1,1
u_000827,2026-04-19,referral,18-24,US,1,0,0,1,1
u_000828,2026-04-14,instagram,35-44,Canada,0,1,0,0,1
u_000829,2026-04-18,organic,18-24,US,0,1,1,0,0
u_000830,2026-04-24,instagram,18-24,US,1,1,1,0,0
u_000831,2026-04-15,creator,18-24,US,1,1,1,1,0
u_000832,2026-04-18,instagram,18-24,Australia,0,1,0,0,0
u_000833,2026-04-03,tiktok,25-34,US,0,1,1,1,1
u_000834,2026-04-09,campus,35-44,US,1,1,1,1,0
u_000835,2026-04-23,instagram,45+,US,1,1,0,0,0
u_000836,2026-04-14,organic,25-34,US,1,1,0,1,1
u_000837,2026-05-01,search,18-24,US,1,1,0,1,0
u_000838,2026-04-16,instagram,25-34,US,0,1,0,0,1
u_000839,2026-04-06,search,18-24,US,1,1,1,1,0
u_000840,2026-04-23,instagram,18-24,Australia,0,1,1,0,0
u_000841,2026-04-09,campus,18-24,US,1,0,0,1,0
u_000842,2026-04-20,referral,18-24,US,0,1,0,0,0
u_000843,2026-04-19,instagram,18-24,US,0,1,1,1,0
u_000844,2026-04-02,referral,18-24,Australia,1,1,1,0,0
u_000845,2026-04-14,search,25-34,Canada,1,1,1,0,0
u_000846,2026-04-22,tiktok,25-34,US,1,1,0,1,0
u_000847,2026-04-01,tiktok,18-24,Other,1,0,0,1,0
u_000848,2026-04-21,campus,25-34,US,1,1,1,1,1
u_000849,2026-04-20,organic,18-24,Canada,1,0,0,0,0
u_000850,2026-04-08,instagram,18-24,US,1,0,1,0,0
u_000851,2026-04-05,tiktok,18-24,US,0,1,0,1,0
u_000852,2026-04-30,instagram,18-24,Canada,1,0,1,1,0
u_000853,2026-04-13,organic,18-24,US,1,0,1,1,0
u_000854,2026-04-05,campus,25-34,US,0,1,0,0,0
u_000855,2026-04-01,instagram,35-44,US,0,1,0,1,0
u_000856,2026-04-06,organic,25-34,US,1,1,1,1,0
u_000857,2026-04-03,instagram,25-34,US,0,1,0,1,1
u_000858,2026-04-16,referral,18-24,US,1,1,1,1,0
u_000859,2026-04-22,organic,18-24,Australia,1,0,0,1,0
u_000860,2026-04-23,tiktok,18-24,Australia,0,1,1,0,0
u_000861,2026-04-10,referral,45+,US,0,1,1,0,0
u_000862,2026-05-01,instagram,18-24,US,1,0,0,1,0
u_000863,2026-04-23,tiktok,18-24,UK,1,1,0,0,0
u_000864,2026-04-24,campus,18-24,US,0,1,0,1,0
u_000865,2026-04-22,referral,25-34,UK,0,1,1,1,0
u_000866,2026-04-24,referral,25-34,US,0,1,1,0,0
u_000867,2026-04-12,organic,18-24,US,1,1,1,1,0
u_000868,2026-04-21,organic,35-44,Other,0,1,0,0,0
u_000869,2026-04-11,search,18-24,US,1,0,0,1,1
u_000870,2026-04-09,referral,45+,US,1,0,1,1,0
u_000871,2026-04-12,search,35-44,US,0,1,0,0,0
u_000872,2026-04-24,search,18-24,US,1,0,1,1,0
u_000873,2026-04-08,instagram,18-24,US,1,0,0,1,0
u_000874,2026-04-25,organic,25-34,US,0,1,1,1,0
u_000875,2026-04-04,referral,25-34,Other,1,1,1,0,0
