session_id,user_id,session_date,session_type,session_length_minutes,num_messages,main_topic,sentiment_score
s_u_000108_01,u_000108,2026-05-05,text,0.2,5,sleep,-0.655
s_u_000108_02,u_000108,2026-05-06,text,0.92,8,motivation,-0.167
s_u_000109_01,u_000109,2026-04-19,voice,0.83,3,loneliness,-0.48
s_u_000109_02,u_000109,2026-04-17,text,5.75,15,loneliness,-0.58
s_u_000109_03,u_000109,2026-04-19,text,3.79,13,loneliness,-0.843
s_u_000109_04,u_000109,2026-04-13,voice,0.41,3,general_checkin,-0.983
s_u_000109_05,u_000109,2026-04-18,voice,7.0,13,general_checkin,-0.721
s_u_000109_06,u_000109,2026-04-12,text,2.78,17,motivation,-0.816
s_u_000109_07,u_000109,2026-04-18,voice,6.81,12,loneliness,-0.816
s_u_000109_08,u_000109,2026-04-14,voice,4.08,6,loneliness,-0.945
s_u_000109_09,u_000109,2026-04-16,text,3.7,13,motivation,-0.622
s_u_000109_10,u_000109,2026-04-15,text,4.88,21,general_checkin,-0.399
s_u_000110_01,u_000110,2026-04-15,voice,1.66,7,relationships,-0.726
s_u_000110_02,u_000110,2026-04-17,voice,0.29,2,general_checkin,-0.183
s_u_000110_03,u_000110,2026-04-12,text,0.2,2,relationships,-0.88
s_u_000111_01,u_000111,2026-04-12,voice,1.89,6,career,-0.5
s_u_000111_02,u_000111,2026-04-16,text,3.59,15,career,-0.585
s_u_000111_03,u_000111,2026-04-16,voice,1.9,7,career,-0.334
s_u_000111_04,u_000111,2026-04-11,voice,2.41,8,career,-0.519
s_u_000111_05,u_000111,2026-04-16,voice,1.34,3,career,-0.681
s_u_000111_06,u_000111,2026-04-13,voice,3.24,6,career,-0.611
s_u_000111_07,u_000111,2026-04-10,text,2.65,9,career,-0.567
s_u_000111_08,u_000111,2026-04-17,voice,1.52,3,career,-0.622
s_u_000112_01,u_000112,2026-04-19,text,0.2,3,school_stress,-0.443
s_u_000112_02,u_000112,2026-04-19,voice,1.75,7,general_checkin,-0.095
s_u_000112_03,u_000112,2026-04-17,text,2.39,7,school_stress,-0.623
s_u_000113_01,u_000113,2026-04-11,voice,6.03,11,school_stress,-0.081
s_u_000113_02,u_000113,2026-04-09,voice,6.9,12,school_stress,-0.3
s_u_000113_03,u_000113,2026-04-06,voice,8.21,14,school_stress,-0.523
s_u_000113_04,u_000113,2026-04-04,voice,1.94,9,school_stress,-0.457
s_u_000113_05,u_000113,2026-04-10,voice,5.96,20,school_stress,-0.449
s_u_000113_06,u_000113,2026-04-05,text,5.15,22,school_stress,-0.318
s_u_000113_07,u_000113,2026-04-09,text,6.55,27,school_stress,-0.539
s_u_000114_01,u_000114,2026-04-21,voice,6.47,15,loneliness,-0.46
s_u_000114_02,u_000114,2026-04-18,text,2.24,13,general_checkin,-0.893
s_u_000114_03,u_000114,2026-04-16,text,4.21,25,motivation,-0.906
s_u_000114_04,u_000114,2026-04-18,voice,4.75,10,loneliness,-0.801
s_u_000114_05,u_000114,2026-04-16,text,3.72,9,general_checkin,-0.929
s_u_000115_01,u_000115,2026-04-19,text,4.99,19,career,0.818
s_u_000115_02,u_000115,2026-04-22,text,0.2,3,motivation,0.62
s_u_000115_03,u_000115,2026-04-20,text,1.9,7,general_checkin,0.266
s_u_000116_01,u_000116,2026-05-01,text,0.49,3,motivation,-0.062
s_u_000116_02,u_000116,2026-05-06,text,1.0,8,general_checkin,-0.11
s_u_000117_01,u_000117,2026-04-23,text,0.68,4,family,0.092
s_u_000117_02,u_000117,2026-04-28,text,2.79,7,family,-0.027
s_u_000117_03,u_000117,2026-04-26,voice,0.34,2,family,0.21
s_u_000117_04,u_000117,2026-04-27,text,1.27,5,family,0.654
s_u_000118_01,u_000118,2026-04-23,voice,2.76,10,relationships,-0.495
s_u_000118_02,u_000118,2026-04-22,text,1.48,5,relationships,-0.61
s_u_000119_01,u_000119,2026-05-01,voice,5.4,12,school_stress,-0.229
s_u_000119_02,u_000119,2026-04-29,text,0.2,2,school_stress,-0.06
s_u_000119_03,u_000119,2026-04-29,text,4.21,15,motivation,-0.264
s_u_000119_04,u_000119,2026-05-02,voice,0.99,5,general_checkin,-0.264
s_u_000119_05,u_000119,2026-05-01,voice,6.3,13,school_stress,-0.049
s_u_000119_06,u_000119,2026-05-01,text,3.43,14,school_stress,-0.343
s_u_000119_07,u_000119,2026-05-03,voice,5.25,14,school_stress,-0.263
s_u_000119_08,u_000119,2026-05-06,text,1.38,7,school_stress,-0.229
s_u_000120_01,u_000120,2026-04-18,voice,3.15,18,school_stress,0.074
s_u_000120_02,u_000120,2026-04-16,text,7.69,34,general_checkin,-0.121
s_u_000120_03,u_000120,2026-04-16,text,3.1,5,school_stress,0.153
s_u_000120_04,u_000120,2026-04-20,voice,4.92,7,school_stress,0.063
s_u_000120_05,u_000120,2026-04-21,voice,4.0,5,school_stress,0.193
s_u_000121_01,u_000121,2026-05-01,voice,2.63,8,school_stress,0.055
s_u_000121_02,u_000121,2026-05-01,voice,0.2,3,school_stress,-0.095
s_u_000121_03,u_000121,2026-05-03,text,0.2,5,general_checkin,0.107
s_u_000122_01,u_000122,2026-04-04,voice,4.72,8,family,-0.794
s_u_000122_02,u_000122,2026-04-05,voice,1.2,5,family,-0.924
s_u_000122_03,u_000122,2026-04-04,text,0.2,2,family,-0.515
s_u_000122_04,u_000122,2026-04-10,voice,0.68,3,family,-0.774
s_u_000123_01,u_000123,2026-04-21,text,7.34,38,school_stress,-0.536
s_u_000123_02,u_000123,2026-04-20,text,7.42,24,school_stress,-0.344
s_u_000124_01,u_000124,2026-04-12,voice,2.38,5,school_stress,0.159
s_u_000124_02,u_000124,2026-04-07,voice,2.13,6,school_stress,0.079
s_u_000125_01,u_000125,2026-04-18,voice,0.2,2,sleep,-0.01
s_u_000125_02,u_000125,2026-04-19,voice,0.2,3,sleep,0.008
s_u_000125_03,u_000125,2026-04-17,voice,0.2,2,sleep,-0.122
s_u_000125_04,u_000125,2026-04-13,text,0.2,3,sleep,-0.038
s_u_000125_05,u_000125,2026-04-19,text,0.2,3,sleep,0.007
s_u_000126_01,u_000126,2026-04-13,voice,1.67,5,school_stress,-0.345
s_u_000126_02,u_000126,2026-04-14,text,0.72,3,school_stress,-0.222
s_u_000126_03,u_000126,2026-04-16,text,2.41,13,school_stress,-0.134
s_u_000126_04,u_000126,2026-04-10,voice,0.2,2,general_checkin,-0.566
s_u_000127_01,u_000127,2026-04-27,voice,8.45,23,relationships,-0.438
s_u_000127_02,u_000127,2026-05-01,text,10.29,42,relationships,-0.49
s_u_000127_03,u_000127,2026-04-28,voice,11.23,23,relationships,-0.337
s_u_000127_04,u_000127,2026-05-04,voice,9.83,19,relationships,-0.595
s_u_000127_05,u_000127,2026-05-04,voice,9.16,23,motivation,-0.182
s_u_000127_06,u_000127,2026-04-27,text,13.06,60,relationships,-0.319
s_u_000127_07,u_000127,2026-05-02,text,13.83,57,general_checkin,-0.264
s_u_000128_01,u_000128,2026-05-01,voice,4.21,10,relationships,-0.784
s_u_000128_02,u_000128,2026-04-27,text,5.72,26,relationships,-0.818
s_u_000129_01,u_000129,2026-04-27,text,5.51,21,general_checkin,-0.609
s_u_000129_02,u_000129,2026-04-24,text,0.52,5,general_checkin,-0.714
s_u_000129_03,u_000129,2026-04-26,voice,2.17,2,general_checkin,-0.43
s_u_000129_04,u_000129,2026-04-23,text,0.26,2,general_checkin,-0.459
s_u_000130_01,u_000130,2026-04-14,text,2.52,12,career,-0.01
s_u_000131_01,u_000131,2026-04-23,voice,2.51,9,career,-0.228
s_u_000131_02,u_000131,2026-04-17,text,2.41,6,career,-0.017
s_u_000131_03,u_000131,2026-04-19,text,5.3,18,motivation,-0.489
s_u_000131_04,u_000131,2026-04-16,text,0.72,8,career,-0.32
s_u_000131_05,u_000131,2026-04-22,voice,0.2,2,career,-0.568
s_u_000132_01,u_000132,2026-05-01,voice,3.43,9,motivation,0.915
s_u_000132_02,u_000132,2026-04-30,text,3.41,13,motivation,0.959
s_u_000132_03,u_000132,2026-04-28,text,3.42,23,general_checkin,0.91
s_u_000133_01,u_000133,2026-04-18,voice,8.68,22,sleep,-0.113
s_u_000133_02,u_000133,2026-04-16,text,0.52,4,motivation,-0.658
s_u_000134_01,u_000134,2026-04-21,voice,3.77,9,family,-0.921
s_u_000134_02,u_000134,2026-04-24,voice,3.36,3,general_checkin,-0.548
s_u_000134_03,u_000134,2026-04-26,voice,4.92,10,family,-0.288
s_u_000135_01,u_000135,2026-04-14,voice,8.61,14,general_checkin,0.339
s_u_000135_02,u_000135,2026-04-11,text,0.2,2,general_checkin,0.213
s_u_000135_03,u_000135,2026-04-14,voice,3.04,7,motivation,0.022
s_u_000135_04,u_000135,2026-04-09,text,4.08,19,general_checkin,0.048
s_u_000135_05,u_000135,2026-04-11,text,0.89,4,general_checkin,0.192
s_u_000136_01,u_000136,2026-04-07,voice,3.44,9,relationships,-0.296
s_u_000137_01,u_000137,2026-05-04,voice,0.52,2,general_checkin,0.629
s_u_000137_02,u_000137,2026-05-07,text,4.57,12,general_checkin,0.622
s_u_000138_01,u_000138,2026-04-15,voice,2.26,5,school_stress,-0.592
s_u_000138_02,u_000138,2026-04-16,voice,2.91,10,school_stress,-0.486
s_u_000139_01,u_000139,2026-04-16,text,0.2,2,motivation,1.0
s_u_000140_01,u_000140,2026-04-20,voice,3.47,6,motivation,0.157
s_u_000140_02,u_000140,2026-04-21,text,4.43,24,motivation,0.186
s_u_000140_03,u_000140,2026-04-17,text,1.99,9,general_checkin,-0.123
s_u_000140_04,u_000140,2026-04-19,voice,2.05,7,motivation,0.417
s_u_000140_05,u_000140,2026-04-17,text,2.48,13,motivation,-0.255
s_u_000141_01,u_000141,2026-05-06,voice,4.3,7,general_checkin,0.013
s_u_000141_02,u_000141,2026-05-03,text,4.25,19,general_checkin,-0.055
s_u_000141_03,u_000141,2026-05-04,voice,5.18,9,general_checkin,-0.049
s_u_000141_04,u_000141,2026-05-03,voice,6.04,9,general_checkin,0.033
s_u_000142_01,u_000142,2026-04-14,voice,1.63,5,school_stress,0.407
s_u_000142_02,u_000142,2026-04-09,text,1.97,8,school_stress,0.264
s_u_000142_03,u_000142,2026-04-11,voice,4.27,5,general_checkin,0.388
s_u_000142_04,u_000142,2026-04-15,voice,5.04,13,school_stress,0.264
s_u_000142_05,u_000142,2026-04-10,voice,0.2,2,school_stress,0.659
s_u_000142_06,u_000142,2026-04-11,voice,5.54,9,motivation,0.249
s_u_000142_07,u_000142,2026-04-15,text,7.26,35,general_checkin,0.295
s_u_000142_08,u_000142,2026-04-16,voice,0.2,2,school_stress,0.286
s_u_000142_09,u_000142,2026-04-11,voice,0.2,2,school_stress,0.312
s_u_000143_01,u_000143,2026-04-25,voice,3.58,11,motivation,0.816
s_u_000143_02,u_000143,2026-04-25,text,2.2,11,motivation,0.806
s_u_000143_03,u_000143,2026-04-30,voice,1.37,2,motivation,0.448
s_u_000144_01,u_000144,2026-04-10,voice,0.2,2,relationships,-0.826
s_u_000144_02,u_000144,2026-04-10,voice,1.66,7,relationships,-0.422
s_u_000144_03,u_000144,2026-04-12,text,7.56,34,relationships,-0.58
s_u_000144_04,u_000144,2026-04-09,voice,0.62,2,relationships,-0.397
s_u_000144_05,u_000144,2026-04-11,voice,0.2,2,relationships,-0.407
s_u_000144_06,u_000144,2026-04-13,voice,0.45,2,relationships,-0.471
s_u_000145_01,u_000145,2026-04-22,voice,4.02,13,general_checkin,0.165
s_u_000145_02,u_000145,2026-04-26,text,3.78,13,general_checkin,0.542
s_u_000145_03,u_000145,2026-04-22,voice,3.91,12,general_checkin,0.142
s_u_000145_04,u_000145,2026-04-22,text,4.93,14,general_checkin,0.341
s_u_000145_05,u_000145,2026-04-25,text,1.77,7,general_checkin,0.463
s_u_000145_06,u_000145,2026-04-29,text,5.72,24,general_checkin,0.141
s_u_000146_01,u_000146,2026-04-13,voice,3.35,8,school_stress,-0.139
s_u_000146_02,u_000146,2026-04-10,voice,4.22,8,school_stress,0.206
s_u_000146_03,u_000146,2026-04-07,voice,2.31,6,school_stress,0.254
s_u_000146_04,u_000146,2026-04-12,voice,1.75,5,school_stress,-0.262
s_u_000146_05,u_000146,2026-04-13,text,0.59,3,school_stress,0.108
s_u_000146_06,u_000146,2026-04-12,text,4.1,18,school_stress,0.101
s_u_000147_01,u_000147,2026-04-24,voice,0.2,2,school_stress,-0.805
s_u_000147_02,u_000147,2026-04-29,voice,4.49,15,school_stress,-0.891
s_u_000147_03,u_000147,2026-04-24,text,4.98,17,school_stress,-0.905
s_u_000147_04,u_000147,2026-04-25,text,3.35,17,motivation,-0.807
s_u_000147_05,u_000147,2026-04-29,voice,1.2,3,motivation,-1.0
s_u_000148_01,u_000148,2026-04-17,voice,0.2,2,motivation,-0.399
s_u_000148_02,u_000148,2026-04-18,text,3.35,15,motivation,-0.242
s_u_000149_01,u_000149,2026-04-29,voice,5.42,11,general_checkin,-0.222
s_u_000149_02,u_000149,2026-05-05,text,7.7,27,general_checkin,-0.245
s_u_000149_03,u_000149,2026-05-03,voice,4.4,16,general_checkin,0.002
s_u_000149_04,u_000149,2026-04-28,voice,4.94,9,general_checkin,-0.532
s_u_000149_05,u_000149,2026-05-05,voice,3.81,11,general_checkin,0.075
s_u_000149_06,u_000149,2026-05-03,text,7.39,38,general_checkin,-0.156
s_u_000150_01,u_000150,2026-04-10,voice,1.34,6,general_checkin,0.198
s_u_000151_01,u_000151,2026-04-22,text,3.8,12,family,0.637
s_u_000151_02,u_000151,2026-04-19,voice,6.06,20,motivation,0.481
s_u_000151_03,u_000151,2026-04-22,text,0.2,3,family,0.436
s_u_000151_04,u_000151,2026-04-23,voice,5.4,9,general_checkin,0.378
s_u_000152_01,u_000152,2026-04-16,voice,7.19,15,general_checkin,0.473
s_u_000152_02,u_000152,2026-04-17,voice,6.2,10,general_checkin,0.239
s_u_000152_03,u_000152,2026-04-12,voice,4.72,9,general_checkin,0.303
s_u_000152_04,u_000152,2026-04-18,text,3.38,11,general_checkin,0.388
s_u_000153_01,u_000153,2026-04-20,voice,3.46,6,relationships,0.306
s_u_000153_02,u_000153,2026-04-22,voice,5.77,17,motivation,-0.024
s_u_000153_03,u_000153,2026-04-20,text,6.18,21,relationships,0.029
s_u_000153_04,u_000153,2026-04-22,voice,4.37,4,general_checkin,-0.022
s_u_000154_01,u_000154,2026-04-06,voice,2.23,8,sleep,0.478
s_u_000154_02,u_000154,2026-04-06,voice,7.4,17,sleep,0.077
s_u_000155_01,u_000155,2026-04-07,voice,0.2,2,loneliness,-0.166
s_u_000155_02,u_000155,2026-04-11,voice,0.2,4,loneliness,-0.071
s_u_000155_03,u_000155,2026-04-07,text,0.2,2,loneliness,-0.312
s_u_000155_04,u_000155,2026-04-06,voice,0.2,2,loneliness,-0.359
s_u_000155_05,u_000155,2026-04-10,text,0.36,4,general_checkin,-0.28
s_u_000156_01,u_000156,2026-04-28,voice,4.0,9,school_stress,-0.302
s_u_000156_02,u_000156,2026-04-23,text,4.98,19,school_stress,-0.055
s_u_000156_03,u_000156,2026-04-28,text,2.09,8,school_stress,-0.345
s_u_000156_04,u_000156,2026-04-26,text,1.95,6,school_stress,-0.298
s_u_000156_05,u_000156,2026-04-22,text,3.98,16,general_checkin,-0.664
s_u_000156_06,u_000156,2026-04-25,text,0.9,6,school_stress,-0.26
s_u_000156_07,u_000156,2026-04-25,voice,2.77,6,general_checkin,-0.45
s_u_000156_08,u_000156,2026-04-23,text,2.82,13,school_stress,-0.264
s_u_000157_01,u_000157,2026-04-10,voice,0.87,5,school_stress,-0.496
s_u_000157_02,u_000157,2026-04-13,voice,0.2,2,school_stress,-0.676
s_u_000157_03,u_000157,2026-04-12,text,0.2,2,general_checkin,-0.335
s_u_000157_04,u_000157,2026-04-11,voice,2.45,3,school_stress,-0.345
s_u_000157_05,u_000157,2026-04-13,voice,2.78,11,school_stress,-0.361
s_u_000158_01,u_000158,2026-04-14,voice,0.85,5,school_stress,-0.47
s_u_000158_02,u_000158,2026-04-16,voice,4.67,18,school_stress,-0.027
s_u_000158_03,u_000158,2026-04-10,voice,5.5,7,school_stress,-0.525
s_u_000158_04,u_000158,2026-04-17,voice,0.2,2,school_stress,-0.603
s_u_000158_05,u_000158,2026-04-17,text,5.58,26,school_stress,-0.356
s_u_000159_01,u_000159,2026-05-07,voice,0.2,2,career,0.341
s_u_000159_02,u_000159,2026-04-30,voice,0.2,3,career,0.405
s_u_000159_03,u_000159,2026-05-07,voice,2.49,7,motivation,0.585
s_u_000159_04,u_000159,2026-05-06,voice,0.65,3,career,0.758
s_u_000160_01,u_000160,2026-04-28,voice,0.28,2,school_stress,-0.538
s_u_000160_02,u_000160,2026-04-29,text,1.79,9,motivation,-0.352
s_u_000160_03,u_000160,2026-05-03,text,1.09,9,school_stress,-0.428
s_u_000161_01,u_000161,2026-04-03,voice,2.74,4,relationships,-0.04
s_u_000161_02,u_000161,2026-04-06,text,4.13,14,relationships,-0.156
s_u_000161_03,u_000161,2026-04-08,voice,1.21,4,relationships,-0.453
s_u_000162_01,u_000162,2026-05-04,voice,6.08,14,motivation,-0.286
s_u_000162_02,u_000162,2026-05-04,text,2.34,8,motivation,-0.446
s_u_000162_03,u_000162,2026-05-05,voice,7.77,18,general_checkin,0.037
s_u_000163_01,u_000163,2026-05-02,voice,4.35,8,general_checkin,-0.747
s_u_000163_02,u_000163,2026-05-04,voice,0.24,2,general_checkin,-1.0
s_u_000163_03,u_000163,2026-05-05,text,4.89,20,general_checkin,-0.872
s_u_000164_01,u_000164,2026-04-28,voice,1.0,3,school_stress,-0.868
s_u_000164_02,u_000164,2026-04-29,voice,7.32,8,general_checkin,-0.44
s_u_000164_03,u_000164,2026-04-26,text,2.55,12,school_stress,-0.578
s_u_000164_04,u_000164,2026-04-23,text,5.11,22,school_stress,-0.398
s_u_000164_05,u_000164,2026-04-27,voice,1.37,6,school_stress,-0.464
s_u_000165_01,u_000165,2026-04-07,voice,2.82,9,school_stress,0.088
s_u_000165_02,u_000165,2026-04-10,voice,5.47,19,school_stress,-0.163
s_u_000165_03,u_000165,2026-04-05,voice,1.74,7,school_stress,-0.331
s_u_000166_01,u_000166,2026-04-17,voice,2.83,6,motivation,-0.64
s_u_000166_02,u_000166,2026-04-20,text,2.21,9,motivation,-0.708
s_u_000166_03,u_000166,2026-04-16,voice,4.1,8,motivation,-0.464
s_u_000166_04,u_000166,2026-04-18,voice,0.7,2,motivation,-0.55
s_u_000167_01,u_000167,2026-04-14,voice,3.4,10,career,0.163
s_u_000168_01,u_000168,2026-04-11,voice,4.38,12,sleep,-0.062
s_u_000168_02,u_000168,2026-04-10,text,0.2,2,sleep,-0.145
s_u_000168_03,u_000168,2026-04-11,text,0.2,2,motivation,-0.268
s_u_000169_01,u_000169,2026-04-10,voice,9.54,17,relationships,-0.172
s_u_000170_01,u_000170,2026-04-30,voice,3.62,8,motivation,-0.574
s_u_000170_02,u_000170,2026-04-28,text,2.95,11,motivation,-0.255
s_u_000170_03,u_000170,2026-04-30,text,3.03,16,motivation,-0.604
s_u_000171_01,u_000171,2026-04-18,voice,6.2,16,sleep,-0.18
s_u_000171_02,u_000171,2026-04-17,text,0.2,3,motivation,-0.55
s_u_000171_03,u_000171,2026-04-17,text,0.2,2,general_checkin,-0.06
s_u_000171_04,u_000171,2026-04-16,voice,2.1,4,sleep,-0.683
s_u_000171_05,u_000171,2026-04-14,text,5.27,22,motivation,-0.724
s_u_000172_01,u_000172,2026-04-17,voice,1.23,7,relationships,-0.426
s_u_000172_02,u_000172,2026-04-22,text,4.83,19,motivation,-0.209
s_u_000172_03,u_000172,2026-04-19,voice,5.75,11,relationships,-0.5
s_u_000172_04,u_000172,2026-04-21,voice,4.17,7,relationships,-0.527
s_u_000172_05,u_000172,2026-04-18,text,4.92,16,general_checkin,-0.668
s_u_000172_06,u_000172,2026-04-17,voice,1.35,4,general_checkin,-0.442
s_u_000173_01,u_000173,2026-04-23,text,5.92,28,motivation,0.554
s_u_000173_02,u_000173,2026-04-25,text,1.38,7,general_checkin,0.466
s_u_000173_03,u_000173,2026-04-23,text,5.94,26,general_checkin,0.258
s_u_000174_01,u_000174,2026-04-19,voice,4.11,8,relationships,-0.216
s_u_000174_02,u_000174,2026-04-19,text,0.42,4,relationships,-0.359
s_u_000174_03,u_000174,2026-04-19,voice,1.71,9,general_checkin,-0.323
s_u_000174_04,u_000174,2026-04-18,text,2.51,14,relationships,-0.079
s_u_000174_05,u_000174,2026-04-23,voice,3.19,10,general_checkin,-0.323
s_u_000174_06,u_000174,2026-04-24,text,0.2,2,relationships,-0.452
s_u_000175_01,u_000175,2026-05-05,text,1.18,5,relationships,-0.206
s_u_000176_01,u_000176,2026-04-12,voice,2.62,9,sleep,-0.182
s_u_000177_01,u_000177,2026-04-11,voice,0.2,2,career,-0.217
s_u_000177_02,u_000177,2026-04-16,text,0.56,4,career,0.076
s_u_000177_03,u_000177,2026-04-14,voice,2.8,4,career,-0.363
s_u_000177_04,u_000177,2026-04-12,voice,1.56,4,general_checkin,0.081
s_u_000177_05,u_000177,2026-04-13,text,2.37,11,career,-0.242
s_u_000178_01,u_000178,2026-04-25,text,4.37,15,motivation,0.157
s_u_000179_01,u_000179,2026-04-12,voice,8.14,26,relationships,0.361
s_u_000179_02,u_000179,2026-04-13,voice,5.82,10,general_checkin,0.314
s_u_000179_03,u_000179,2026-04-12,voice,2.71,5,relationships,0.269
s_u_000179_04,u_000179,2026-04-10,text,3.72,18,relationships,0.289
s_u_000179_05,u_000179,2026-04-13,text,1.44,7,general_checkin,0.428
s_u_000179_06,u_000179,2026-04-07,voice,6.82,13,relationships,0.418
s_u_000179_07,u_000179,2026-04-12,text,5.97,22,relationships,0.313
s_u_000180_01,u_000180,2026-04-16,voice,0.2,2,motivation,0.036
s_u_000180_02,u_000180,2026-04-16,voice,2.06,9,motivation,0.107
s_u_000180_03,u_000180,2026-04-20,text,0.2,3,motivation,0.298
s_u_000181_01,u_000181,2026-04-18,voice,0.79,4,career,-0.314
s_u_000181_02,u_000181,2026-04-19,text,1.82,7,career,-0.391
s_u_000181_03,u_000181,2026-04-19,text,0.2,3,general_checkin,-0.021
s_u_000182_01,u_000182,2026-04-28,voice,10.18,16,school_stress,-0.004
s_u_000182_02,u_000182,2026-04-28,text,9.97,38,school_stress,-0.252
s_u_000183_01,u_000183,2026-04-14,voice,2.68,8,loneliness,-0.458
s_u_000183_02,u_000183,2026-04-19,voice,1.13,2,general_checkin,-0.356
s_u_000183_03,u_000183,2026-04-15,voice,2.28,4,loneliness,-0.407
s_u_000183_04,u_000183,2026-04-14,text,0.2,3,loneliness,-0.148
s_u_000183_05,u_000183,2026-04-16,voice,0.2,2,loneliness,-0.462
s_u_000184_01,u_000184,2026-04-17,voice,6.91,12,career,-0.297
s_u_000184_02,u_000184,2026-04-15,voice,0.73,2,general_checkin,-0.749
s_u_000184_03,u_000184,2026-04-17,text,1.89,11,career,-0.524
s_u_000185_01,u_000185,2026-04-12,text,6.86,29,relationships,-0.582
s_u_000185_02,u_000185,2026-04-13,text,1.59,11,relationships,-0.426
s_u_000185_03,u_000185,2026-04-09,voice,0.88,5,relationships,-0.775
s_u_000186_01,u_000186,2026-05-06,voice,0.2,2,school_stress,-0.579
s_u_000186_02,u_000186,2026-05-02,voice,0.2,2,school_stress,-0.956
s_u_000186_03,u_000186,2026-05-03,voice,2.47,8,school_stress,-0.515
s_u_000186_04,u_000186,2026-05-05,text,5.12,15,school_stress,-0.34
s_u_000186_05,u_000186,2026-05-01,voice,0.2,3,school_stress,-0.741
s_u_000186_06,u_000186,2026-05-02,voice,1.37,2,school_stress,-1.0
s_u_000187_01,u_000187,2026-04-29,voice,3.0,10,school_stress,-0.219
s_u_000187_02,u_000187,2026-04-27,text,2.87,13,school_stress,-0.14
s_u_000187_03,u_000187,2026-04-23,text,6.5,27,school_stress,-0.136
s_u_000187_04,u_000187,2026-04-29,text,5.01,16,school_stress,-0.521
s_u_000188_01,u_000188,2026-04-16,text,4.94,16,loneliness,-1.0
s_u_000189_01,u_000189,2026-04-12,voice,0.6,2,sleep,-0.912
s_u_000190_01,u_000190,2026-04-12,voice,0.2,2,school_stress,-0.576
s_u_000190_02,u_000190,2026-04-13,voice,3.8,8,general_checkin,-0.773
s_u_000191_01,u_000191,2026-05-01,voice,4.11,6,general_checkin,-0.715
s_u_000191_02,u_000191,2026-04-25,text,3.03,6,general_checkin,-0.821
s_u_000191_03,u_000191,2026-04-29,voice,1.33,7,general_checkin,-0.859
s_u_000191_04,u_000191,2026-04-24,text,0.2,3,general_checkin,-0.731
s_u_000191_05,u_000191,2026-05-01,voice,2.73,8,general_checkin,-0.642
s_u_000191_06,u_000191,2026-04-25,text,4.59,18,general_checkin,-0.7
s_u_000192_01,u_000192,2026-04-29,text,1.2,4,general_checkin,-0.216
s_u_000192_02,u_000192,2026-04-23,voice,2.96,8,general_checkin,-0.151
s_u_000192_03,u_000192,2026-04-24,voice,4.05,9,general_checkin,-0.247
