user_id,first_topic,topic_cluster,contains_crisis_language,contains_relationship_topic,contains_school_topic,contains_loneliness_topic
u_000659,motivation,self_improvement,False,False,False,False
u_000660,general_checkin,reflection,False,False,False,False
u_000661,sleep,wellness,False,False,False,False
u_000662,school_stress,school,False,False,True,False
u_000663,school_stress,school,False,False,True,False
u_000664,sleep,wellness,False,False,False,False
u_000665,career,career,False,False,False,False
u_000666,school_stress,school,False,False,True,False
u_000667,relationships,relationships,False,True,False,False
u_000668,general_checkin,reflection,False,False,False,False
u_000669,general_checkin,reflection,False,False,False,False
u_000670,school_stress,school,False,False,True,False
u_000671,relationships,relationships,False,True,False,False
u_000672,relationships,relationships,False,True,False,False
u_000673,general_checkin,reflection,False,False,False,False
u_000674,relationships,relationships,False,True,False,False
u_000675,motivation,self_improvement,False,False,False,False
u_000676,sleep,wellness,False,False,False,False
u_000677,school_stress,school,False,False,True,False
u_000678,school_stress,school,False,False,True,False
u_000679,loneliness,emotional_support,False,False,False,True
u_000680,relationships,relationships,False,True,False,False
u_000681,relationships,relationships,False,True,False,False
u_000682,sleep,wellness,False,False,False,False
u_000683,motivation,self_improvement,False,False,False,False
u_000684,career,career,False,False,False,False
u_000685,career,career,False,False,False,False
u_000686,motivation,self_improvement,False,False,False,False
u_000687,school_stress,school,False,False,True,False
u_000688,motivation,self_improvement,False,False,False,False
u_000689,relationships,relationships,False,True,False,False
u_000690,school_stress,school,False,False,True,False
u_000691,school_stress,school,False,False,True,False
u_000692,motivation,self_improvement,False,False,False,False
u_000693,motivation,self_improvement,False,False,False,False
u_000694,school_stress,school,False,False,True,False
u_000695,motivation,self_improvement,False,False,False,False
u_000696,relationships,relationships,False,True,False,False
u_000697,school_stress,school,False,False,True,False
u_000698,relationships,relationships,False,True,False,False
u_000699,loneliness,emotional_support,False,False,False,True
u_000700,career,career,False,False,False,False
u_000701,family,relationships,False,True,False,False
u_000702,school_stress,school,False,False,True,False
u_000703,relationships,relationships,False,True,False,False
u_000704,sleep,wellness,False,False,False,False
u_000705,motivation,self_improvement,False,False,False,False
u_000706,school_stress,school,False,False,True,False
u_000707,loneliness,emotional_support,False,False,False,True
u_000708,career,career,False,False,False,False
u_000709,relationships,relationships,False,True,False,False
u_000710,school_stress,school,False,False,True,False
u_000711,motivation,self_improvement,False,False,False,False
u_000712,relationships,relationships,False,True,False,False
u_000713,general_checkin,reflection,False,False,False,False
u_000714,career,career,False,False,False,False
u_000715,relationships,relationships,False,True,False,False
u_000716,general_checkin,reflection,False,False,False,False
u_000717,career,career,False,False,False,False
u_000718,career,career,False,False,False,False
u_000719,school_stress,school,False,False,True,False
u_000720,relationships,relationships,False,True,False,False
u_000721,school_stress,school,False,False,True,False
u_000722,relationships,relationships,False,True,False,False
u_000723,sleep,wellness,False,False,False,False
u_000724,career,career,False,False,False,False
u_000725,career,career,False,False,False,False
u_000726,sleep,wellness,False,False,False,False
u_000727,general_checkin,reflection,False,False,False,False
u_000728,general_checkin,reflection,False,False,False,False
u_000729,relationships,relationships,False,True,False,False
u_000730,career,career,False,False,False,False
u_000731,general_checkin,reflection,False,False,False,False
u_000732,career,career,False,False,False,False
u_000733,motivation,self_improvement,False,False,False,False
u_000734,career,career,False,False,False,False
u_000735,school_stress,school,False,False,True,False
u_000736,loneliness,emotional_support,False,False,False,True
u_000737,loneliness,emotional_support,False,False,False,True
u_000738,school_stress,school,False,False,True,False
u_000739,motivation,self_improvement,False,False,False,False
u_000740,relationships,relationships,False,True,False,False
u_000741,career,career,False,False,False,False
u_000742,general_checkin,reflection,False,False,False,False
u_000743,loneliness,emotional_support,False,False,False,True
u_000744,school_stress,school,False,False,True,False
u_000745,career,career,False,False,False,False
u_000746,motivation,self_improvement,False,False,False,False
u_000747,loneliness,emotional_support,False,False,False,True
u_000748,relationships,relationships,False,True,False,False
u_000749,sleep,wellness,False,False,False,False
u_000750,school_stress,school,False,False,True,False
u_000751,career,career,False,False,False,False
u_000752,relationships,relationships,False,True,False,False
u_000753,school_stress,school,False,False,True,False
u_000754,school_stress,school,True,False,True,False
u_000755,career,career,False,False,False,False
u_000756,general_checkin,reflection,False,False,False,False
u_000757,school_stress,school,False,False,True,False
u_000758,family,relationships,False,True,False,False
u_000759,career,career,False,False,False,False
u_000760,relationships,relationships,False,True,False,False
u_000761,family,relationships,False,True,False,False
u_000762,relationships,relationships,False,True,False,False
u_000763,school_stress,school,False,False,True,False
u_000764,relationships,relationships,False,True,False,False
u_000765,loneliness,emotional_support,False,False,False,True
u_000766,loneliness,emotional_support,False,False,False,True
u_000767,motivation,self_improvement,False,False,False,False
u_000768,loneliness,emotional_support,False,False,False,True
u_000769,general_checkin,reflection,False,False,False,False
u_000770,relationships,relationships,False,True,False,False
u_000771,school_stress,school,False,False,True,False
u_000772,motivation,self_improvement,False,False,False,False
u_000773,loneliness,emotional_support,False,False,False,True
u_000774,general_checkin,reflection,False,False,False,False
u_000775,relationships,relationships,False,True,False,False
u_000776,career,career,False,False,False,False
u_000777,career,career,False,False,False,False
u_000778,family,relationships,False,True,False,False
u_000779,motivation,self_improvement,False,False,False,False
u_000780,school_stress,school,False,False,True,False
u_000781,loneliness,emotional_support,False,False,False,True
u_000782,career,career,False,False,False,False
u_000783,career,career,False,False,False,False
u_000784,general_checkin,reflection,False,False,False,False
u_000785,school_stress,school,True,False,True,False
u_000786,motivation,self_improvement,False,False,False,False
u_000787,loneliness,emotional_support,False,False,False,True
u_000788,school_stress,school,False,False,True,False
u_000789,school_stress,school,False,False,True,False
u_000790,career,career,False,False,False,False
u_000791,motivation,self_improvement,False,False,False,False
u_000792,motivation,self_improvement,False,False,False,False
u_000793,career,career,False,False,False,False
u_000794,general_checkin,reflection,False,False,False,False
u_000795,school_stress,school,False,False,True,False
u_000796,relationships,relationships,False,True,False,False
u_000797,career,career,False,False,False,False
u_000798,motivation,self_improvement,False,False,False,False
u_000799,general_checkin,reflection,False,False,False,False
u_000800,motivation,self_improvement,False,False,False,False
u_000801,relationships,relationships,False,True,False,False
